OriginalPaperDOI,test
10.1111/pcn.12202,
10.1177/1077546312461370,
10.1177/1077546310372004,
10.1177/1077546312463762,
10.1177/1077546312458821,
10.1177/1077546312458822,
10.1016/j.aop.2016.06.021,
10.1177/1077546312458533,
10.1177/1077546311407538,
10.1107/S1600536807059041,
10.1002/ana.20936,
10.1177/1077546310371349,
10.1107/S1600536807056498,
10.1177/1077546312442233,
10.1107/S1600536807054372,
10.1107/S1600536807052051,
10.1177/1077546309350477,
10.1111/ahg.12059,
10.1177/1077546312451034,
10.1016/j.annemergmed.2015.07.438,
10.1177/1077546309349849,
10.1177/1077546310379625,
10.1177/1077546310385737,
10.1007/s10439-015-1304-9,
10.1111/j.1469-1795.2009.00283.x,
10.1016/j.anbehav.2009.11.027,
10.1017/S1751731110000728,
10.1177/1077546310381101,
10.1177/1077546311407649,
10.1177/1077546312452184,
10.1177/1077546311403182,
10.1177/1077546309360049,
10.1177/1077546312451301,
10.1177/1077546312456726,
10.1177/1077546312456231,
10.1177/1077546312472924,
10.1177/1077546312464993,
10.1177/1077546312464682,
10.1177/1077546312473321,
10.1177/1077546312470481,
10.1177/1077546312466579,
10.1016/j.biosystemseng.2011.02.002,
10.1080/10889868.2010.495365,
10.1016/j.bpj.2010.07.031,
10.1093/biomet/asv053,
10.1016/j.biopsych.2015.10.017,
10.1177/1077546312464992,
10.1080/07038992.2015.1089161,
10.1139/cjp-2015-0667,
10.1139/cjp-2014-0235,
10.1139/p08-013,
10.1177/1077546312467360,
10.1139/cjp-2016-0887,
10.1063/1.3653286,
10.1139/cjce-2016-0199,
10.1063/1.1426684,
10.1063/1.4922917,
10.1177/1077546312472925,
10.1063/1.3079329,
10.1063/1.3079329,
10.1177/1077546312463757,
10.1143/APEX.2.083002,
10.1139/V2012-020,
10.7567/APEX.9.101001,
10.1002/cjce.21943,
10.1037/h0087101,
10.1177/1077546312466687,
10.1080/00032710701380814,
10.1021/ac800406f,
10.1039/C2AN35065C,
10.1097/MJT.0000000000000399,
10.1107/S1600536807049525,
10.1107/S1600536807058527,
10.1177/1077546312466578,
10.1177/1077546307074246,
10.1177/1077546308091210,
10.1107/S1600536807051227,
10.1177/1077546314561036,
10.1107/S1600536807056280,
10.1177/1077546314521447,
10.1007/s12035-015-9524-4,
10.1016/j.amc.2014.01.117,
Unavailable,
10.1016/j.apm.2004.09.014,
10.1016/j.apm.2009.02.008,
10.1016/j.clay.2007.07.008,
10.1016/j.clay.2007.08.001,
10.1037/a0030094,
10.1037/0096-1523.32.6.1405,
10.1037/a0023175,
10.3843/SusDev.15.5:6,
10.1142/S0219455413500417,
10.1080/00207540902865746,
10.1016/j.ijpe.2010.03.004,
,
10.1007/s12541-014-0551-2,
10.1037/a0014484,
10.3892/ijo.2011.1211,
10.1038/ijo.2014.20,
10.3109/00207454.2015.1033713,
10.1037/a0025753,
10.3892/ijmm.2016.2511,
10.3892/ijmm.2016.2635,
10.1107/S1600536807039384,
10.1107/S1600536807050969,
10.1107/S1600536807045485,
10.1037/0096-3445.135.4.588,
10.1107/S1600536807047733,
10.1107/S160053680706254X,
10.1107/S1600536807059077,
10.1107/S1600536807060631,
10.1037/0097-7403.13.1.3,
10.1084/jem.20110680,
10.1016/j.biocon.2011.03.003,
10.15171/bi.2016.18,
10.1016/j.bbabio.2012.09.016,
10.1016/j.bcp.2010.03.016,
10.2308/bria-10071,
10.2308/bria.2001.13.1.171,
10.2308/bria.2001.13.1.127,
10.1016/j.autcon.2009.03.002,
10.1016/j.atmosres.2014.11.004,
10.1088/0004-637X/812/1/8,
10.1007/s10310-013-0393-2,
10.1111/jfpp.12058,
10.1111/jfpp.12478,
10.1111/jfpp.12600,
10.1111/jfpp.12473,
10.1111/jfpe.12132,
10.1107/S1600536807059909,
,
10.1158/0008-5472.CAN-10-1296,
10.1107/S1600536807048489,
10.1107/S160053680700791X,
10.1107/S1600536807004096,
10.1107/S1600536807051240,
10.1107/S1600536807060643,
10.1107/S1600536807043528,
10.1107/S160053680705622X,
10.1107/S1600536807053494,
10.1107/S1600536807068614,
10.18632/oncotarget.9385,
10.1107/S1600536805010913,
10.1107/S1600536808043948,
10.1016/j.jesp.2010.05.018,
10.1107/S1600536808017893,
10.1016/j.jad.2011.08.017,
10.1107/S1600536806047295,
10.1152/ajprenal.00146.2015,
10.1016/j.intimp.2014.12.014,
10.1111/j.1551-2916.2010.04162.x,
10.1111/j.1151-2916.2002.tb00248.x,
10.2353/ajpath.2009.080853,
unavailable,
10.2353/ajpath.2009.080853,
10.1053/j.ajkd.2009.10.049,
10.1002/adsc.200900281,
10.1002/adsc.201100451,
10.1002/adsc.200800361,
10.1002/adma.200602804,
10.1111/j.1551-2916.2008.02398.x,
10.1007/s11069-014-1289-y,
10.1021/acs.nanolett.6b01525,
10.1073/pnas.0400441101,
10.1142/S0217979211100679,
10.1073/pnas.1006377107,
10.1142/S0217751X1105436X,
10.1017/S1759078715000045,
10.1016/j.jesp.2011.02.010,
10.1017/S1759078714001512,
10.1017/S1759078714001494,
10.1017/S1759078714000099,
10.1017/S1759078715000835,
10.1038/ajg.2016.125,
10.14260/jemds/2016/1284,
10.1017/S1759078714001020,
10.1016/j.ijmecsci.2013.09.020,
10.1142/S0129167X10006069,
10.1257/000282802762024656,
10.1063/1.4769080,
10.1016/j.agwat.2009.10.006,
10.1260/136943306779369509,
10.1084/jem.20100730,
10.1089/ast.2015.1394,
10.1080/02602938.2013.870122,
10.1080/02602938.2013.872769,
unavailable,
10.1142/S0218927510001404,
10.1007/s10462-011-9303-1,
10.1007/s10462-010-9186-6,
10.1007/s40593-015-0046-z,
10.1007/s10503-008-9092-0,
10.13157/arla.61.2.2014.389,
,
10.1007/s00204-014-1388-2,
10.1043/1543-2165(2007)131[297:MOTUT]2.0.CO;2,
10.1016/S0188-4409(03)00023-7,
10.1001/archinte.165.15.1737,
10.1001/archinte.165.15.1743,
10.1142/S1363919616500729,
10.1107/S1600536807056309,
10.1107/S1600536805040432,
10.1107/S160053680500187X,
10.1107/S1600536807021502,
10.1107/S1600536806012931,
10.1107/S1600536807021721,
10.1107/S1600536806021039,
10.1107/S1600536806015704,
10.1107/S160053680800809X,
10.1107/S1600536807031613,
10.1007/s10485-008-9126-7,
10.1107/S1600536807033181,
10.1107/S1600536807043486,
10.1107/S1600536807035337,
10.1016/j.apcata.2007.12.015,
10.1107/S1600536806053530,
10.1016/j.jenvrad.2009.09.005,
10.1111/apm.12387,
10.1107/S1600536806041122,
10.3109/14756366.2015.1057724,
10.1111/anti.12022,
unavailable,
10.1016/j.jece.2013.11.018,
10.21873/anticanres.11265,
10.1063/1.3442910,
10.1061/(ASCE)EM.1943-7889.0000446,
,
10.3978/j.issn.2305-5839.2015.04.04,
10.1016/j.jengtecman.2011.10.001,
10.1177/1687814016654825,
10.1186/s40201-014-0153-z,
10.1089/end.2016.0696,
10.1089/end.2011.0133,
10.1186/1687-1847-2014-235,
10.2320/matertrans.MRA2008241,
10.1186/1687-1847-2014-165,
10.1097/YCT.0000000000000319,
10.1007/BF03342546,
10.1073/pnas.0913054107,
10.1073/pnas.1218203110,
10.1073/pnas.0810435106,
10.1016/0003-4975(91)90116-8,
10.1016/0003-4975(90)90088-n,
10.1073/pnas.0812642106,
10.1038/srep19222,
10.1038/srep23189,
10.1038/srep17387,
10.1111/jcc4.12119,
10.1016/j.cam.2012.02.002,
10.1016/j.joen.2008.01.018,
10.1126/science.aaa7516,
10.1016/j.cam.2008.09.015,
10.1126/science.aaa7516,
10.1061/(ASCE)CR.1943-5495.0000058,
10.1162/jocn_a_00207,
10.1016/j.joen.2011.10.010,
10.1126/science.aaa7516,
10.1162/jocn_a_00649,
10.1007/s10876-016-0970-6,
10.1097/YCT.0000000000000344,
10.1002/jcph.823,
10.1136/jcp.2008.056689,
10.1111/j.1365-2745.2005.01044.x,
10.1677/JOE-07-0195,
10.1111/1365-2745.12439,
10.1073/pnas.0608599104,
10.1677/JOE-07-0230,
10.1080/01932690600859374,
10.1007/s00432-010-0804-0,
10.1073/pnas.1006901107,
10.1073/pnas.1107479109,
10.1007/s00432-009-0582-8,
10.1177/8756479310389611,
10.15430/JCP.2014.19.1.39,
unavailable,
10.1097/BCR.0000000000000025,
10.1002/adma.201301243,
10.1107/S1600536807035076,
10.1107/S1600536806039894,
10.1107/S1600536808013755,
10.1107/S1600536808006958,
10.1107/S160053680706151X,
10.1107/S1600536808013743,
10.1107/S1600536807032564,
10.1107/S1600536807032618,
10.1107/S1600536807032540,
10.1107/S1600536809033558,
10.1107/S1600536807033314,
10.1107/S1600536807037488,
10.1107/S1600536807037130,
10.1107/S1600536807037737,
10.1107/S1600536807031121,
10.1107/S1600536807040640,
10.1107/S1600536807052993,
10.1073/pnas.0901206106,
10.1073/pnas.0709477105,
10.1007/s12035-014-8823-5,
10.1007/s12035-014-8938-8,
doi:10.1038/srep25491,
10.1016/j.scienta.2012.12.018,
10.1016/j.scienta.2015.12.049,
10.1007/s11425-012-4360-8,
10.1107/S1600536807054244,
10.1107/S1600536804022135,
10.1107/S160053680604565X,
10.1107/S1600536807045230,
10.1107/S1600536807045199,
10.1107/S1600536807039712,
10.1107/S1600536807039724,
10.1107/S1600536807038676,
10.1107/S1600536807048477,
10.1107/S1600536807040068,
10.1107/S1600536807022593,
10.1107/S1600536807022891,
10.1007/s00261-008-9451-1,
10.1142/S0219622010003877,
10.1016/j.ijimpeng.2010.08.001,
10.1016/j.ijhydene.2012.01.106,
10.1016/j.ijhydene.2013.08.060,
10.1016/j.ijhydene.2010.11.024,
10.1016/j.ijhydene.2012.03.114,
10.1016/j.ijhydene.2010.05.047,
10.1016/j.ijhcs.2007.01.001,
10.1080/10447310902963951,
10.1080/10447310903575473,
10.1080/10447318.2010.502098,
10.1080/10447318.2011.552060,
10.1007/s12035-014-8850-2,
10.1007/s12035-014-8872-9,
10.1007/s12035-016-9837-y,
10.1107/S1600536807040652,
10.1107/S1600536807040779,
10.1007/s12035-014-8935-y,
10.1111/mmi.12000,
10.1158/1541-7786.MCR-09-0291,
10.1107/S1600536807028255,
10.1107/S1600536807061193,
10.1107/S1600536807004102,
10.1107/S1600536807001171,
10.1107/S1600536806053232,
10.1107/S1600536807035350,
10.1107/S1600536807030371,
10.1107/S1600536807027171,
10.1107/S1600536807028061,
10.1107/S1600536807028693,
10.1107/S160053680705204X,
10.1007/s12033-016-9985-3,
10.1091/mbc.E15-09-0621,
10.1016/j.mce.2006.01.009,
10.1016/j.mvr.2006.02.002,
10.1111/j.1048-891x.2004.14046.x,
10.1080/15435075.2014.884500,
10.1080/15435075.2014.888661,
10.1061/(ASCE)GM.1943-5622.0000358,
10.1061/(ASCE)GM.1943-5622.0000273,
10.1061/(ASCE)GM.1943-5622.0000364,
10.1007/s10696-006-9006-0,
10.1007/s13762-012-0023-0,
10.1016/j.ijepes.2015.03.009,
10.1155/2014/813875,
10.1155/2014/969864,
10.1155/2014/920636,
10.1016/j.ssci.2011.03.003,
10.1074/jbc.M708933200,
10.1074/jbc.M109017200,
10.1111/j.1549-0831.1999.tb00004.x,
10.1074/jbc.M108319200,
10.1074/jbc.M109.030874,
10.1074/jbc.M114.580977,
10.1074/jbc.M804062200,
10.1074/jbc.M111.315218,
10.1074/jbc.M303056200,
10.1074/jbc.M611728200,
10.1039/C3RA41277F,
10.1074/jbc.M112.442384,
10.1002/jobm.201500107,
10.1039/C6RA19028F,
10.1177/1087054716659361,
10.1057/jam.2014.12,
10.1054/arth.2002.29397,
10.4103/0974-2700.66549,
10.1016/j.actaastro.2015.01.021,
10.1097/MD.0000000000002463,
10.1021/nn2036818,
10.1021/cs300186v,
10.5694/mja16.00069,
10.1021/am4003815,
10.1021/acsami.6b10989,
10.1021/acsami.6b10051,
10.2308/accr.2005.80.1.1,
10.2308/accr.2008.83.6.1551,
10.2308/accr.2006.81.1.135,
10.2308/accr-10450.s02,
10.1016/j.aos.2007.10.001,
10.1089/acu.2016.1172,
10.1016/j.msea.2014.11.003,
10.1071/MF16236,
10.1021/ma502236m,
10.1021/ma500131f,
10.1016/S0140-6736(14)60921-1,
10.1073/pnas.0904984106,
10.1073/pnas.0806674105,
10.1073/pnas.1006608107,
10.1080/02640414.2013.805885,
10.1016/j.jsv.2013.02.029,
10.1016/j.jsv.2007.11.013,
10.1111/j.1743-6109.2007.00609.x,
10.1080/0092623X.2011.642493,
10.1111/j.1745-459X.2002.tb00360.x,
10.1155/2016/2841753,
10.1080/02664760500448974,
10.1080/19361610.2015.972289,
10.1080/19361610.2016.1104280,
10.1002/app.1986.070320501,
10.1002/app.44598,
10.1063/1.370739,
10.1063/1.3327235,
10.1063/1.3493735,
10.1063/1.3499325,
10.1063/1.2829805,
10.1063/1.1400097,
10.1063/1.4907211,
10.1063/1.370630,
10.1200/JCO.2005.01.4944,
10.1111/j.1365-2702.2011.03951.x,
10.1172/JCI32738,
10.1172/JCI67638,
10.1172/JCI34378,
10.2308/acch.2009.23.1.1,
10.4196/kjpp.2016.20.4.325,
10.1172/JCI81040,
10.5465/AMJ.2009.43670902,
10.1172/JCI84505,
10.3904/kjim.2015.30.4.554,
10.1155/2013/183585,
10.1142/S0218126610006827,
,
10.1128/JVI.76.13.6815-6824.2002,
10.1149/2.0601613jes,
10.1007/s11051-013-1947-0,
10.1155/2013/913438,
10.1016/j.theochem.2009.04.010,
10.1016/j.theochem.2006.06.035,
10.1016/j.theochem.2006.12.026,
10.1172/JCI22758,
10.1172/JCI44325,
10.1172/JCI14036,
10.1021/ja016403w,
10.1172/JCI22787,
10.1172/JCI41769,
10.1039/C4RA03008G,
10.1039/C3RA42548G,
10.1039/C5RA03345D,
10.1017/S1355838201016089,
10.1172/JCI20303,
10.1111/j.1365-2664.2006.01200.x,
10.2164/jandrol.108.005082,
10.1093/jat/28.4.217,
10.1016/j.jallcom.2004.03.099,
10.1172/JCI45144,
10.1172/JCI29852,
10.1172/JCI42315,
10.1016/j.jafrearsci.2012.09.007,
10.1061/(ASCE)AS.1943-5525.0000166,
10.1061/(ASCE)AS.1943-5525.0000306,
10.1063/1.2162170,
,
10.1021/je100517z,
10.1111/jan.13057,
10.1021/je500726x,
10.1111/j.1475-679X.2007.00265.x,
10.1002/jcb.23150,
10.1002/jcb.22323,
10.1021/jacs.6b08698,
10.1002/jcb.22770,
10.1111/1475-679X.00045,
10.1002/jcb.22451,
10.1002/jcb.22523,
10.1143/JJAP.44.7267,
10.1242/jcs.01612,
10.1001/jama.2014.1404,
10.2355/isijinternational.52.759,
10.1242/jcs.133819,
10.2355/isijinternational.54.567,
10.1242/jcs.058537,
10.1007/s11747-015-0430-0,
10.1007/s11518-013-5224-7,
10.1016/j.jmb.2006.12.002,
10.1088/0960-1317/23/3/035036,
10.1080/00958970802695805,
10.4014/jmb.0906.06032,
10.1080/00958970802702247,
10.4014/jmb.1308.08059,
,
10.1007/s00484-012-0561-7,
10.1016/j.sysarc.2010.08.005,
10.2307/2274565,
10.1007/s11743-015-1750-2,
10.1007/s10948-014-2894-4,
unavailable,
10.1007/s10865-012-9399-z,
10.1128/JB.00478-15,
10.1039/C1RA00015B,
10.1172/JCI40927,
10.1039/C2RA01308H,
10.2355/isijinternational.54.756,
10.1039/C4RA07306A,
10.1111/ivb.12127,
10.1172/JCI8707,
10.1007/s11255-010-9717-8,
10.1007/s11255-015-1143-5,
10.1097/MRM.0000000000000090,
10.1103/PhysRevD.84.084020,
10.1103/PhysRevB.79.212506,
10.1103/PhysRevB.85.180511,
10.1007/s11160-012-9279-1,
10.1103/PhysRevB.82.134520,
10.1103/PhysRevB.71.235313,
10.1103/PhysRevB.61.10803,
10.1103/PhysRevB.63.125304,
10.1103/PhysRevB.63.245201,
10.1103/PhysRevB.58.12952,
10.1103/PhysRevB.64.035209,
10.1103/PhysRevB.85.214520,
10.1155/2014/391401,
10.2110/jsr.2015.94,
10.1016/j.jscs.2010.06.001,
10.1063/1.4767812,
10.1177/0731684407089131,
10.1093/jrs/few023,
10.1016/j.jpsychires.2014.06.018,
10.1172/JCI32865,
10.1172/JCI35381,
10.1172/JCI21689,
Unavailable,
10.1016/j.jml.2005.09.002,
10.1007/s00232-015-9849-y,
10.1093/jme/tjv257,
10.1007/s12206-015-0133-y,
10.1007/s12206-011-1207-0,
10.1007/s12206-014-0524-5,
10.1007/s12663-014-0692-y,
10.1016/j.jmaa.2009.01.052,
10.1242/jcs.097295,
10.1083/jcb.201504073,
10.1111/j.1540-5885.2012.00957.x,
10.1111/jpim.12058,
10.1007/s10965-014-0501-9,
10.1080/17429145.2013.819943,
10.1097/FJC.0000000000000321,
10.1016/j.jbusvent.2007.06.002,
10.1111/j.0306-686X.2005.00592.x,
10.1088/0022-3727/49/7/075106,
10.1007/s10551-008-9733-0,
10.1016/j.jobe.2015.09.007,
10.1016/j.jobe.2016.12.006,
10.1061/(ASCE)BE.1943-5592.0000465,
10.1359/jbmr.2000.15.12.2487,
10.1142/S0218339006001982,
10.1007/s10948-013-2422-y,
10.2320/matertrans1989.41.1511,
,
10.1074/jbc.M306925200,
10.1016/j.jmaa.2014.09.043,
10.1074/jbc.M212991200,
10.1016/j.jmaa.2011.10.021,
10.1016/j.jsbmb.2004.03.100,
10.1016/j.jmaa.2005.05.022,
10.1016/j.jmaa.2006.02.034,
10.1016/j.jsbmb.2006.12.026,
10.1016/j.jmaa.2012.02.020,
10.1016/j.jmaa.2010.09.059,
10.1016/j.jsbmb.2006.12.038,
10.1007/s10853-006-1486-5,
10.1007/s10959-008-0198-y,
10.1073/pnas.0812470106,
10.1073/pnas.1101934108,
10.1155/2012/380845,
,
10.1016/j.ijbiomac.2013.05.004,
10.1128/JB.01399-10,
10.1128/JB.187.3.884-889.2005,
10.1128/JB.186.14.4813-4817.2004,
10.1073/pnas.0706075105,
10.1088/0022-3727/44/16/165002,
10.1088/0022-3727/42/7/075301,
10.1016/j.jpcs.2011.09.018,
10.1073/pnas.1010700107,
10.1021/jp0740346,
10.1016/j.jphotobiol.2014.09.010,
10.1073/pnas.0503027102,
10.1016/j.jphotobiol.2015.10.007,
10.1016/j.jphotochem.2011.12.017,
10.1124/jpet.113.210690,
10.1103/PhysRevA.79.032338,
10.1103/PhysRevA.87.022307,
10.1088/0031-8949/86/04/045005,
10.1088/0031-8949/82/04/045604,
10.1088/0031-8949/83/04/045803,
10.1088/0031-8949/81/03/035011,
10.1111/phor.12089,
10.1111/phpp.12209,
10.1080/10426500801901194,
10.1691/ph.2016.6734,
10.1177/0146167209342755,
10.1124/jpet.104.074195,
10.1007/s00467-011-1882-1,
10.1111/rode.12136,
10.1080/00958970802270864,
10.1186/1742-4690-6-S2-O14,
10.1080/00958972.2012.676166,
10.1016/j.respol.2008.10.009,
10.1007/s11164-010-0190-x,
10.1074/jbc.M112.346270,
10.1074/jbc.M113.537241,
10.1557/jmr.2014.367,
10.1557/jmr.2014.367,
10.1002/pbc.24583,
10.1016/j.jmatprotec.2007.05.006,
10.1007/s11665-016-1940-8,
10.1007/s11665-015-1590-2,
10.1039/C2JM16106K,
10.1016/j.jmarsys.2009.07.003,
10.4113/jom.2009.1045,
10.4113/jom.2010.1074,
10.4113/jom.2010.1128,
10.1111/j.1467-6486.2010.00994.x,
10.1111/j.1467-6486.2011.01035.x,
10.1016/j.jmmm.2014.08.012,
10.1016/j.jmmm.2009.11.008,
10.1007/s10468-011-9305-3,
10.1093/jis/etp023,
10.1016/j.jconrel.2005.08.027,
10.1080/00343400801932292,
10.1051/ro/2009021,
10.1016/S0168-3659(02)00425-X,
10.21037/qims.2016.10.12,
10.1351/PAC-CON-08-12-06,
10.1016/j.jconrel.2013.09.016,
10.1016/j.jconrel.2004.02.025,
10.1016/S0168-3659(02)00412-1,
10.1016/S0168-3659(02)00029-9,
10.1016/j.jconrel.2006.11.018,
10.1016/j.ssc.2009.02.014,
10.1086/657430,
10.1016/j.renene.2014.02.021,
10.1016/j.renene.2013.09.033,
10.1016/j.renene.2015.05.059,
10.1016/j.renene.2010.12.020,
10.1016/j.renene.2009.08.024,
10.1016/j.rser.2012.09.022,
10.1016/j.rser.2007.03.009,
10.1016/j.rser.2010.03.009,
,
10.1016/j.xphs.2016.02.025,
10.1016/j.petrol.2012.04.006,
10.1007/s00213-016-4284-z,
10.1002/psc.2484,
10.1002/mar.20375,
10.1002/path.4254,
10.1007/BF02225787,
10.1080/10478400903448516,
10.1002/job.653,
10.1021/jo020131d,
10.1016/j.joms.2005.08.008,
10.1016/j.joms.2003.08.029,
10.1088/2040-8978/15/7/075404,
10.1086/648688,
10.1080/01436597.2013.786294,
10.1115/1.2786473,
10.1186/1756-3305-3-55,
10.1016/S0040-6090(00)01908-8,
10.1016/j.palaeo.2014.06.022,
10.1093/ojlr/rww082,
10.1007/s00198-008-0727-7,
10.1016/j.optmat.2004.10.003,
10.1016/j.tca.2014.05.017,
10.2147/OTT.S85383,
10.18632/oncotarget.13587,
10.3892/ol.2015.3075,
10.3892/ol.2014.2779,
10.1038/onc.2010.181,
10.1080/09273948.2016.1235713,
10.2147/TCRM.S29179,
10.1016/j.tetlet.2008.09.059,
10.1007/s00709-013-0586-8,
10.1177/0899764016655889,
10.1016/j.neulet.2016.05.056,
10.1016/j.tetlet.2010.04.012,
10.1186/1477-5956-9-27,
10.1016/j.tet.2015.09.022,
10.1212/WNL.0000000000002551,
10.1524/zkri.2012.1522,
10.3724/SP.J.1206.2014.00089,
10.1524/zkri.2012.1495,
10.1007/s00033-016-0630-6,
,
10.1016/j.psep.2012.05.005,
10.1016/j.psep.2015.02.011,
10.1016/j.procbio.2005.07.017,
10.1098/rspb.2010.1227,
10.1098/rspb.2010.1227,
10.1016/j.tet.2010.11.020,
10.1016/j.tet.2010.02.096,
10.1007/s12351-011-0117-3,
10.1016/j.tecto.2007.06.007,
10.1177/1533034615625519,
10.1007/s11270-012-1328-9,
10.1007/s11266-015-9670-3,
10.1007/s00371-011-0635-2,
10.1186/1743-422X-7-146,
10.1016/j.vacuum.2012.02.018,
10.1016/j.vaccine.2013.03.066,
10.1007/s13277-015-4000-3,
10.1007/s13277-015-3905-1,
10.1007/s13277-015-4064-0,
10.1177/1533034615625004,
10.1007/s13277-015-3680-z,
10.1016/j.techfore.2008.07.002,
10.1016/j.techfore.2006.05.007,
10.1016/j.techfore.2008.03.023,
10.1080/00397911.2010.499488,
10.3390/su71013904,
10.1111/1744-1633.12160,
10.1097/SLE.0000000000000345,
10.1128/JB.00906-08,
10.1007/s13277-015-4365-3,
10.1590/1678-775720150393,
10.1590/1678-775720150285,
10.1007/s13353-013-0174-9,
10.1007/s13353-013-0160-2,
10.1120/jacmp.v16i2.5165,
10.1097/JOM.0b013e3181d8d9e4,
10.1016/j.jnutbio.2011.12.010,
10.3171/2015.12.JNS151991,
10.1093/jac/dks077,
10.1093/jac/40.5.745,
10.1038/ja.2012.3,
10.2527/jas.2007-0450,
10.1111/j.1439-0396.2011.01190.x,
10.1007/s00540-011-1262-9,
10.1007/s00540-006-0468-8,
10.1073/pnas.0911570106,
10.1007/s10072-014-2001-4,
10.1007/s00521-013-1481-0,
10.1007/s00521-013-1540-6,
10.1073/pnas.0911570106,
10.1038/nmat4366,
10.1038/ncomms11000,
10.1073/pnas.96.17.9879,
10.1016/j.powtec.2013.07.014,
10.1002/pen.21390,
10.1007/s00289-010-0313-y,
10.1038/ncomms1623,
10.1038/ncomms7473,
10.1371/journal.pone.0099630,
10.1371/journal.pone.0121549,
10.1016/j.rser.2007.01.022,
10.1097/PRS.0b013e3181de22d1,
10.1016/j.rser.2012.06.029,
10.1016/j.rser.2012.11.013,
10.1007/s00425-016-2606-3,
10.1016/j.rser.2013.10.025,
10.1080/15592324.2016.1249081,
10.1016/j.rser.2015.12.198,
10.1016/j.rser.2011.11.004,
10.1016/j.rser.2013.04.002,
10.1016/j.rser.2012.12.020,
10.1016/j.rser.2014.08.063,
10.1080/10610278.2012.655278,
10.1177/1476127009102672,
10.1080/02331881003650149,
10.1016/j.plantsci.2006.05.006,
10.1104/pp.110.159558,
10.1038/ncb3395,
10.1007/s11103-015-0423-x,
10.1099/ijs.0.024901-0,
10.1007/s10725-013-9801-z,
10.1099/ijs.0.020297-0,
10.1099/ijs.0.024539-0,
10.1099/ijs.0.013425-0,
10.1080/09687630701539293,
10.1099/ijs.0.014399-0,
10.1099/ijs.0.013698-0,
10.1007/s11258-011-9998-8,
10.1007/s11240-012-0243-5,
10.1007/s11240-011-0097-2,
10.1105/tpc.010357,
10.1007/s13277-015-3826-z,
10.1007/s13277-015-3799-y,
10.1007/s13277-015-4265-6,
10.1007/s13277-015-3918-9,
10.1007/s13277-015-4194-4,
10.1080/10402004.2015.1015757,
10.1007/s11249-010-9600-x,
10.1016/j.tifs.2011.05.006,
10.1016/j.tre.2008.11.002,
10.1080/01441640500124779,
10.1080/00949650903071096,
,
10.1089/10799900252952262,
10.1105/tpc.107.050526,
10.1007/s12298-016-0341-7,
10.1007/s12298-016-0344-4,
10.1007/s12298-016-0343-5,
10.1063/1.3168612,
10.1097/LBR.0b013e318191f021,
10.4048/jbc.2014.17.3.244,
10.1359/JBMR.050402,
10.1359/JBMR.050402,
10.1063/1.3005858,
10.1016/j.physletb.2015.03.024,
10.1016/j.pce.2013.04.015,
10.1007/BF00202769,
10.1021/ja903873n,
